"ProdottoID";"NomeProdotto";"Categoria";"Prezzo";"QuantitaDisponibile"
3934;"Prodotto 3834";"Abbigliamento";488.54;28
3935;"Prodotto 3835";"Libri";170.54;91
3936;"Prodotto 3836";"Abbigliamento";430.95;50
3937;"Prodotto 3837";"Abbigliamento";350.18;8
3938;"Prodotto 3838";"Libri";249.18;95
3939;"Prodotto 3839";"Libri";56.15;4
3940;"Prodotto 3840";"Abbigliamento";18.81;90
3941;"Prodotto 3841";"Abbigliamento";396.69;30
3942;"Prodotto 3842";"Libri";271.59;40
3943;"Prodotto 3843";"Abbigliamento";375.22;69
3944;"Prodotto 3844";"Elettronica";368.76;44
3945;"Prodotto 3845";"Abbigliamento";138.09;32
3946;"Prodotto 3846";"Elettronica";400.73;38
3947;"Prodotto 3847";"Elettronica";218.08;14
3948;"Prodotto 3848";"Abbigliamento";450.46;2
3949;"Prodotto 3849";"Libri";382.37;62
3950;"Prodotto 3850";"Abbigliamento";44.78;96
3951;"Prodotto 3851";"Libri";302.88;26
3952;"Prodotto 3852";"Libri";457.44;40
3953;"Prodotto 3853";"Abbigliamento";367.99;7
3954;"Prodotto 3854";"Libri";102.32;29
3955;"Prodotto 3855";"Abbigliamento";44.53;97
3956;"Prodotto 3856";"Elettronica";482.8;82
3957;"Prodotto 3857";"Elettronica";67.36;65
3958;"Prodotto 3858";"Libri";261.0;100
3959;"Prodotto 3859";"Elettronica";14.47;45
3960;"Prodotto 3860";"Abbigliamento";268.13;4
3961;"Prodotto 3861";"Libri";360.41;96
3962;"Prodotto 3862";"Libri";340.01;25
3963;"Prodotto 3863";"Abbigliamento";308.81;53
3964;"Prodotto 3864";"Libri";346.18;95
3965;"Prodotto 3865";"Libri";362.26;82
3966;"Prodotto 3866";"Libri";450.25;32
3967;"Prodotto 3867";"Abbigliamento";43.85;43
3968;"Prodotto 3868";"Elettronica";145.07;33
3969;"Prodotto 3869";"Abbigliamento";449.46;12
3970;"Prodotto 3870";"Elettronica";382.22;57
3971;"Prodotto 3871";"Libri";305.48;34
3972;"Prodotto 3872";"Abbigliamento";129.78;63
3973;"Prodotto 3873";"Elettronica";319.64;42
3974;"Prodotto 3874";"Libri";156.65;54
3975;"Prodotto 3875";"Abbigliamento";377.45;67
3976;"Prodotto 3876";"Abbigliamento";375.28;73
3977;"Prodotto 3877";"Abbigliamento";159.32;74
3978;"Prodotto 3878";"Abbigliamento";281.46;86
3979;"Prodotto 3879";"Elettronica";96.99;76
3980;"Prodotto 3880";"Abbigliamento";330.76;22
3981;"Prodotto 3881";"Libri";431.09;35
3982;"Prodotto 3882";"Abbigliamento";276.27;80
3983;"Prodotto 3883";"Abbigliamento";417.63;19
3984;"Prodotto 3884";"Abbigliamento";437.35;54
3985;"Prodotto 3885";"Abbigliamento";326.49;72
3986;"Prodotto 3886";"Libri";160.92;6
3987;"Prodotto 3887";"Elettronica";245.7;56
3988;"Prodotto 3888";"Abbigliamento";177.01;5
3989;"Prodotto 3889";"Elettronica";347.84;48
3990;"Prodotto 3890";"Elettronica";127.55;63
3991;"Prodotto 3891";"Elettronica";493.54;3
3992;"Prodotto 3892";"Libri";284.25;9
3993;"Prodotto 3893";"Abbigliamento";118.32;57
3994;"Prodotto 3894";"Elettronica";30.47;8
3995;"Prodotto 3895";"Libri";359.68;8
3996;"Prodotto 3896";"Elettronica";258.14;35
3997;"Prodotto 3897";"Abbigliamento";243.94;76
3998;"Prodotto 3898";"Elettronica";141.49;97
3999;"Prodotto 3899";"Libri";17.43;11
4000;"Prodotto 3900";"Libri";485.01;82
4001;"Prodotto 3901";"Elettronica";111.8;31
4002;"Prodotto 3902";"Libri";334.67;95
4003;"Prodotto 3903";"Elettronica";414.23;63
4004;"Prodotto 3904";"Libri";344.06;60
4005;"Prodotto 3905";"Libri";11.24;67
4006;"Prodotto 3906";"Elettronica";269.03;13
4007;"Prodotto 3907";"Elettronica";189.17;40
4008;"Prodotto 3908";"Abbigliamento";257.47;86
4009;"Prodotto 3909";"Elettronica";56.41;87
4010;"Prodotto 3910";"Abbigliamento";20.22;16
4011;"Prodotto 3911";"Libri";249.91;36
4012;"Prodotto 3912";"Elettronica";345.07;46
4013;"Prodotto 3913";"Abbigliamento";458.43;42
4014;"Prodotto 3914";"Libri";398.55;59
4015;"Prodotto 3915";"Elettronica";178.07;38
4016;"Prodotto 3916";"Elettronica";308.01;98
4017;"Prodotto 3917";"Abbigliamento";143.05;61
4018;"Prodotto 3918";"Abbigliamento";243.8;40
4019;"Prodotto 3919";"Elettronica";442.05;25
4020;"Prodotto 3920";"Abbigliamento";256.47;90
4021;"Prodotto 3921";"Abbigliamento";140.67;31
4022;"Prodotto 3922";"Elettronica";375.55;34
4023;"Prodotto 3923";"Elettronica";420.5;2
4024;"Prodotto 3924";"Libri";375.22;9
4025;"Prodotto 3925";"Abbigliamento";451.92;38
4026;"Prodotto 3926";"Elettronica";50.53;82
4027;"Prodotto 3927";"Abbigliamento";423.29;41
4028;"Prodotto 3928";"Abbigliamento";69.33;26
4029;"Prodotto 3929";"Elettronica";312.62;90
4030;"Prodotto 3930";"Elettronica";375.72;66
4031;"Prodotto 3931";"Abbigliamento";285.87;83
4032;"Prodotto 3932";"Libri";230.02;29
4033;"Prodotto 3933";"Abbigliamento";24.68;30
4034;"Prodotto 3934";"Libri";445.83;4
4035;"Prodotto 3935";"Abbigliamento";471.29;52
4036;"Prodotto 3936";"Elettronica";13.1;7
4037;"Prodotto 3937";"Abbigliamento";463.71;59
4038;"Prodotto 3938";"Abbigliamento";316.05;10
4039;"Prodotto 3939";"Abbigliamento";196.93;99
4040;"Prodotto 3940";"Elettronica";397.48;75
4041;"Prodotto 3941";"Libri";305.03;39
4042;"Prodotto 3942";"Abbigliamento";292.2;56
4043;"Prodotto 3943";"Elettronica";314.01;85
4044;"Prodotto 3944";"Libri";474.25;77
4045;"Prodotto 3945";"Abbigliamento";464.71;57
4046;"Prodotto 3946";"Elettronica";338.71;83
4047;"Prodotto 3947";"Elettronica";64.52;34
4048;"Prodotto 3948";"Elettronica";470.6;35
4049;"Prodotto 3949";"Elettronica";92.97;1
4050;"Prodotto 3950";"Libri";37.62;42
4051;"Prodotto 3951";"Abbigliamento";405.56;76
4052;"Prodotto 3952";"Abbigliamento";154.87;44
4053;"Prodotto 3953";"Elettronica";63.08;21
4054;"Prodotto 3954";"Elettronica";72.37;40
4055;"Prodotto 3955";"Libri";355.85;44
4056;"Prodotto 3956";"Elettronica";431.89;86
4057;"Prodotto 3957";"Elettronica";324.77;65
4058;"Prodotto 3958";"Abbigliamento";124.23;98
4059;"Prodotto 3959";"Elettronica";180.09;80
4060;"Prodotto 3960";"Abbigliamento";465.41;21
4061;"Prodotto 3961";"Abbigliamento";28.53;40
4062;"Prodotto 3962";"Libri";282.66;40
4063;"Prodotto 3963";"Abbigliamento";464.53;99
4064;"Prodotto 3964";"Abbigliamento";329.81;30
4065;"Prodotto 3965";"Abbigliamento";166.89;13
4066;"Prodotto 3966";"Abbigliamento";23.21;64
4067;"Prodotto 3967";"Abbigliamento";386.31;78
4068;"Prodotto 3968";"Abbigliamento";446.86;72
4069;"Prodotto 3969";"Elettronica";391.23;15
4070;"Prodotto 3970";"Abbigliamento";99.07;26
4071;"Prodotto 3971";"Elettronica";171.09;21
4072;"Prodotto 3972";"Libri";162.81;47
4073;"Prodotto 3973";"Libri";300.97;15
4074;"Prodotto 3974";"Elettronica";357.39;22
4075;"Prodotto 3975";"Libri";322.25;31
4076;"Prodotto 3976";"Libri";138.95;70
4077;"Prodotto 3977";"Libri";213.99;6
4078;"Prodotto 3978";"Abbigliamento";183.08;15
4079;"Prodotto 3979";"Abbigliamento";78.54;43
4080;"Prodotto 3980";"Abbigliamento";127.7;76
4081;"Prodotto 3981";"Libri";277.45;19
4082;"Prodotto 3982";"Libri";97.39;80
4083;"Prodotto 3983";"Abbigliamento";445.02;49
4084;"Prodotto 3984";"Elettronica";359.16;33
4085;"Prodotto 3985";"Libri";240.42;1
4086;"Prodotto 3986";"Elettronica";118.0;66
4087;"Prodotto 3987";"Abbigliamento";372.7;2
4088;"Prodotto 3988";"Abbigliamento";27.66;60
4089;"Prodotto 3989";"Libri";234.63;77
4090;"Prodotto 3990";"Libri";212.54;69
4091;"Prodotto 3991";"Libri";388.75;64
4092;"Prodotto 3992";"Elettronica";62.74;98
4093;"Prodotto 3993";"Abbigliamento";393.77;21
4094;"Prodotto 3994";"Abbigliamento";186.89;58
4095;"Prodotto 3995";"Libri";20.51;67
4096;"Prodotto 3996";"Libri";234.68;10
4097;"Prodotto 3997";"Libri";64.58;49
4098;"Prodotto 3998";"Abbigliamento";44.07;8
4099;"Prodotto 3999";"Libri";294.86;54
4100;"Prodotto 4000";"Abbigliamento";183.55;85
4101;"Prodotto 4001";"Libri";470.35;98
4102;"Prodotto 4002";"Libri";61.0;87
4103;"Prodotto 4003";"Abbigliamento";102.87;97
4104;"Prodotto 4004";"Elettronica";34.05;66
4105;"Prodotto 4005";"Elettronica";221.47;79
4106;"Prodotto 4006";"Libri";359.01;79
4107;"Prodotto 4007";"Elettronica";16.23;67
4108;"Prodotto 4008";"Elettronica";122.87;97
4109;"Prodotto 4009";"Libri";363.13;23
4110;"Prodotto 4010";"Elettronica";385.95;94
4111;"Prodotto 4011";"Abbigliamento";406.38;60
4112;"Prodotto 4012";"Abbigliamento";242.46;77
4113;"Prodotto 4013";"Abbigliamento";327.58;28
4114;"Prodotto 4014";"Abbigliamento";467.24;29
4115;"Prodotto 4015";"Abbigliamento";365.39;75
4116;"Prodotto 4016";"Abbigliamento";150.11;24
4117;"Prodotto 4017";"Libri";104.92;32
4118;"Prodotto 4018";"Abbigliamento";154.38;55
4119;"Prodotto 4019";"Libri";443.44;21
4120;"Prodotto 4020";"Abbigliamento";169.0;94
4121;"Prodotto 4021";"Abbigliamento";243.58;3
4122;"Prodotto 4022";"Abbigliamento";61.69;19
4123;"Prodotto 4023";"Libri";300.4;72
4124;"Prodotto 4024";"Libri";343.79;5
4125;"Prodotto 4025";"Elettronica";288.33;34
4126;"Prodotto 4026";"Abbigliamento";334.31;70
4127;"Prodotto 4027";"Elettronica";303.39;37
4128;"Prodotto 4028";"Libri";79.21;84
4129;"Prodotto 4029";"Abbigliamento";99.25;30
4130;"Prodotto 4030";"Libri";181.1;93
4131;"Prodotto 4031";"Abbigliamento";413.03;3
4132;"Prodotto 4032";"Libri";368.47;19
4133;"Prodotto 4033";"Abbigliamento";412.59;57
4134;"Prodotto 4034";"Elettronica";338.57;87
4135;"Prodotto 4035";"Elettronica";226.94;82
4136;"Prodotto 4036";"Abbigliamento";497.31;14
4137;"Prodotto 4037";"Abbigliamento";197.61;48
4138;"Prodotto 4038";"Abbigliamento";85.4;23
4139;"Prodotto 4039";"Elettronica";136.08;79
4140;"Prodotto 4040";"Abbigliamento";89.5;84
4141;"Prodotto 4041";"Abbigliamento";164.54;21
4142;"Prodotto 4042";"Libri";474.6;6
4143;"Prodotto 4043";"Elettronica";189.93;12
4144;"Prodotto 4044";"Elettronica";486.62;29
4145;"Prodotto 4045";"Libri";62.67;40
4146;"Prodotto 4046";"Libri";470.08;10
4147;"Prodotto 4047";"Abbigliamento";178.17;64
4148;"Prodotto 4048";"Abbigliamento";146.13;52
4149;"Prodotto 4049";"Elettronica";52.25;56
4150;"Prodotto 4050";"Elettronica";124.43;36
4151;"Prodotto 4051";"Abbigliamento";416.12;39
4152;"Prodotto 4052";"Abbigliamento";178.32;75
4153;"Prodotto 4053";"Elettronica";43.05;55
4154;"Prodotto 4054";"Abbigliamento";297.23;12
4155;"Prodotto 4055";"Libri";23.24;76
4156;"Prodotto 4056";"Abbigliamento";230.05;2
4157;"Prodotto 4057";"Libri";466.54;92
4158;"Prodotto 4058";"Abbigliamento";69.51;4
4159;"Prodotto 4059";"Abbigliamento";318.87;41
4160;"Prodotto 4060";"Abbigliamento";17.0;50
4161;"Prodotto 4061";"Libri";205.16;70
4162;"Prodotto 4062";"Abbigliamento";321.47;80
4163;"Prodotto 4063";"Elettronica";425.73;59
4164;"Prodotto 4064";"Elettronica";249.16;22
4165;"Prodotto 4065";"Libri";345.83;70
4166;"Prodotto 4066";"Abbigliamento";458.62;31
4167;"Prodotto 4067";"Elettronica";107.03;90
4168;"Prodotto 4068";"Libri";75.2;82
4169;"Prodotto 4069";"Abbigliamento";43.57;98
4170;"Prodotto 4070";"Abbigliamento";33.96;50
4171;"Prodotto 4071";"Abbigliamento";199.14;85
4172;"Prodotto 4072";"Elettronica";335.52;13
4173;"Prodotto 4073";"Abbigliamento";301.01;19
4174;"Prodotto 4074";"Elettronica";222.84;40
4175;"Prodotto 4075";"Elettronica";143.08;19
4176;"Prodotto 4076";"Elettronica";118.78;22
4177;"Prodotto 4077";"Elettronica";442.47;63
4178;"Prodotto 4078";"Libri";270.96;15
4179;"Prodotto 4079";"Elettronica";408.31;91
4180;"Prodotto 4080";"Libri";119.07;55
4181;"Prodotto 4081";"Elettronica";457.67;23
4182;"Prodotto 4082";"Abbigliamento";262.23;61
4183;"Prodotto 4083";"Abbigliamento";108.15;84
4184;"Prodotto 4084";"Elettronica";433.63;12
4185;"Prodotto 4085";"Elettronica";433.75;91
4186;"Prodotto 4086";"Abbigliamento";432.0;47
4187;"Prodotto 4087";"Abbigliamento";437.51;71
4188;"Prodotto 4088";"Libri";257.89;13
4189;"Prodotto 4089";"Libri";382.31;52
4190;"Prodotto 4090";"Abbigliamento";110.07;86
4191;"Prodotto 4091";"Libri";73.8;25
4192;"Prodotto 4092";"Elettronica";210.72;83
4193;"Prodotto 4093";"Abbigliamento";162.02;52
4194;"Prodotto 4094";"Abbigliamento";134.76;66
4195;"Prodotto 4095";"Elettronica";93.7;75
4196;"Prodotto 4096";"Abbigliamento";325.89;58
4197;"Prodotto 4097";"Libri";48.07;15
4198;"Prodotto 4098";"Libri";296.95;25
4199;"Prodotto 4099";"Elettronica";250.19;65
4200;"Prodotto 4100";"Elettronica";302.99;9
4201;"Prodotto 4101";"Elettronica";147.72;72
4202;"Prodotto 4102";"Elettronica";261.49;50
4203;"Prodotto 4103";"Abbigliamento";301.05;5
4204;"Prodotto 4104";"Libri";90.16;24
4205;"Prodotto 4105";"Abbigliamento";38.03;85
4206;"Prodotto 4106";"Elettronica";56.33;55
4207;"Prodotto 4107";"Abbigliamento";127.79;31
4208;"Prodotto 4108";"Libri";14.44;82
4209;"Prodotto 4109";"Libri";294.43;78
4210;"Prodotto 4110";"Libri";379.3;10
4211;"Prodotto 4111";"Abbigliamento";474.57;56
4212;"Prodotto 4112";"Abbigliamento";363.3;9
4213;"Prodotto 4113";"Libri";237.45;9
4214;"Prodotto 4114";"Elettronica";392.03;35
4215;"Prodotto 4115";"Elettronica";312.74;3
4216;"Prodotto 4116";"Abbigliamento";47.56;49
4217;"Prodotto 4117";"Libri";73.48;19
4218;"Prodotto 4118";"Elettronica";251.09;34
4219;"Prodotto 4119";"Elettronica";107.15;60
4220;"Prodotto 4120";"Abbigliamento";113.2;67
4221;"Prodotto 4121";"Abbigliamento";338.81;77
4222;"Prodotto 4122";"Libri";316.95;8
4223;"Prodotto 4123";"Elettronica";378.3;100
4224;"Prodotto 4124";"Libri";276.07;36
4225;"Prodotto 4125";"Libri";390.56;50
4226;"Prodotto 4126";"Abbigliamento";436.22;11
4227;"Prodotto 4127";"Abbigliamento";12.28;22
4228;"Prodotto 4128";"Elettronica";44.31;8
4229;"Prodotto 4129";"Libri";268.26;23
4230;"Prodotto 4130";"Abbigliamento";234.18;28
4231;"Prodotto 4131";"Elettronica";233.87;6
4232;"Prodotto 4132";"Elettronica";166.17;13
4233;"Prodotto 4133";"Elettronica";265.07;61
4234;"Prodotto 4134";"Libri";434.7;46
4235;"Prodotto 4135";"Libri";437.43;66
4236;"Prodotto 4136";"Elettronica";232.91;88
4237;"Prodotto 4137";"Abbigliamento";482.02;50
4238;"Prodotto 4138";"Libri";493.11;21
4239;"Prodotto 4139";"Abbigliamento";91.7;77
4240;"Prodotto 4140";"Elettronica";88.78;73
4241;"Prodotto 4141";"Elettronica";327.66;100
4242;"Prodotto 4142";"Elettronica";432.13;40
4243;"Prodotto 4143";"Elettronica";129.63;92
4244;"Prodotto 4144";"Elettronica";89.29;85
4245;"Prodotto 4145";"Libri";155.97;10
4246;"Prodotto 4146";"Abbigliamento";243.13;91
4247;"Prodotto 4147";"Elettronica";380.39;26
4248;"Prodotto 4148";"Libri";340.33;45
4249;"Prodotto 4149";"Elettronica";131.45;27
4250;"Prodotto 4150";"Elettronica";222.43;46
4251;"Prodotto 4151";"Libri";102.97;98
4252;"Prodotto 4152";"Libri";60.71;39
4253;"Prodotto 4153";"Abbigliamento";157.79;2
4254;"Prodotto 4154";"Elettronica";27.65;29
4255;"Prodotto 4155";"Libri";124.27;18
4256;"Prodotto 4156";"Abbigliamento";484.55;80
4257;"Prodotto 4157";"Elettronica";332.94;95
4258;"Prodotto 4158";"Elettronica";94.74;90
4259;"Prodotto 4159";"Abbigliamento";470.49;40
4260;"Prodotto 4160";"Libri";162.42;46
4261;"Prodotto 4161";"Abbigliamento";480.79;37
4262;"Prodotto 4162";"Abbigliamento";48.91;11
4263;"Prodotto 4163";"Libri";37.03;13
4264;"Prodotto 4164";"Elettronica";362.58;90
4265;"Prodotto 4165";"Elettronica";229.33;72
4266;"Prodotto 4166";"Abbigliamento";16.99;31
4267;"Prodotto 4167";"Libri";362.33;51
4268;"Prodotto 4168";"Abbigliamento";468.66;90
4269;"Prodotto 4169";"Elettronica";151.33;45
4270;"Prodotto 4170";"Elettronica";138.42;18
4271;"Prodotto 4171";"Abbigliamento";177.33;25
4272;"Prodotto 4172";"Libri";294.24;21
4273;"Prodotto 4173";"Abbigliamento";12.01;59
4274;"Prodotto 4174";"Libri";158.27;1
4275;"Prodotto 4175";"Elettronica";417.64;7
4276;"Prodotto 4176";"Abbigliamento";17.16;52
4277;"Prodotto 4177";"Libri";144.57;97
4278;"Prodotto 4178";"Abbigliamento";406.25;92
4279;"Prodotto 4179";"Elettronica";488.32;6
4280;"Prodotto 4180";"Libri";131.61;77
4281;"Prodotto 4181";"Abbigliamento";348.7;2
4282;"Prodotto 4182";"Elettronica";387.52;90
4283;"Prodotto 4183";"Libri";257.13;41
4284;"Prodotto 4184";"Abbigliamento";155.1;15
4285;"Prodotto 4185";"Abbigliamento";212.85;53
4286;"Prodotto 4186";"Abbigliamento";295.66;93
4287;"Prodotto 4187";"Elettronica";235.02;63
4288;"Prodotto 4188";"Libri";318.71;2
4289;"Prodotto 4189";"Libri";140.51;14
4290;"Prodotto 4190";"Libri";466.72;45
4291;"Prodotto 4191";"Elettronica";38.48;83
4292;"Prodotto 4192";"Libri";390.89;42
4293;"Prodotto 4193";"Libri";372.7;93
4294;"Prodotto 4194";"Libri";423.12;98
4295;"Prodotto 4195";"Libri";11.66;53
4296;"Prodotto 4196";"Elettronica";144.88;11
4297;"Prodotto 4197";"Abbigliamento";162.96;1
4298;"Prodotto 4198";"Libri";99.59;40
4299;"Prodotto 4199";"Abbigliamento";35.84;2
4300;"Prodotto 4200";"Elettronica";222.31;88
4301;"Prodotto 4201";"Libri";263.9;39
4302;"Prodotto 4202";"Libri";359.3;83
4303;"Prodotto 4203";"Abbigliamento";487.52;36
4304;"Prodotto 4204";"Elettronica";403.36;13
4305;"Prodotto 4205";"Abbigliamento";16.16;26
4306;"Prodotto 4206";"Abbigliamento";337.46;2
4307;"Prodotto 4207";"Libri";233.88;51
4308;"Prodotto 4208";"Elettronica";194.66;88
4309;"Prodotto 4209";"Elettronica";90.54;22
4310;"Prodotto 4210";"Abbigliamento";189.68;40
4311;"Prodotto 4211";"Elettronica";239.74;89
4312;"Prodotto 4212";"Libri";67.92;18
4313;"Prodotto 4213";"Libri";45.47;87
4314;"Prodotto 4214";"Abbigliamento";47.48;93
4315;"Prodotto 4215";"Elettronica";376.21;11
4316;"Prodotto 4216";"Abbigliamento";480.96;78
4317;"Prodotto 4217";"Abbigliamento";309.28;24
4318;"Prodotto 4218";"Libri";442.43;65
4319;"Prodotto 4219";"Libri";450.14;84
4320;"Prodotto 4220";"Abbigliamento";192.3;59
4321;"Prodotto 4221";"Abbigliamento";135.13;75
4322;"Prodotto 4222";"Abbigliamento";243.63;64
4323;"Prodotto 4223";"Elettronica";343.36;53
4324;"Prodotto 4224";"Elettronica";397.71;59
4325;"Prodotto 4225";"Abbigliamento";349.29;26
4326;"Prodotto 4226";"Libri";493.59;78
4327;"Prodotto 4227";"Libri";492.54;65
4328;"Prodotto 4228";"Libri";83.66;15
4329;"Prodotto 4229";"Libri";331.44;37
4330;"Prodotto 4230";"Abbigliamento";153.13;79
4331;"Prodotto 4231";"Libri";388.62;64
4332;"Prodotto 4232";"Abbigliamento";99.95;73
4333;"Prodotto 4233";"Libri";176.03;44
4334;"Prodotto 4234";"Libri";261.67;52
4335;"Prodotto 4235";"Elettronica";392.11;71
4336;"Prodotto 4236";"Abbigliamento";43.3;17
4337;"Prodotto 4237";"Abbigliamento";381.2;60
4338;"Prodotto 4238";"Abbigliamento";241.02;27
4339;"Prodotto 4239";"Elettronica";117.56;70
4340;"Prodotto 4240";"Libri";28.46;19
4341;"Prodotto 4241";"Elettronica";373.45;6
4342;"Prodotto 4242";"Elettronica";117.71;78
4343;"Prodotto 4243";"Libri";51.02;15
4344;"Prodotto 4244";"Libri";310.16;3
4345;"Prodotto 4245";"Abbigliamento";47.69;27
4346;"Prodotto 4246";"Abbigliamento";299.99;43
4347;"Prodotto 4247";"Abbigliamento";259.33;39
4348;"Prodotto 4248";"Elettronica";189.2;83
4349;"Prodotto 4249";"Elettronica";275.27;69
4350;"Prodotto 4250";"Abbigliamento";118.05;66
4351;"Prodotto 4251";"Elettronica";115.3;55
4352;"Prodotto 4252";"Abbigliamento";467.73;8
4353;"Prodotto 4253";"Abbigliamento";257.99;42
4354;"Prodotto 4254";"Abbigliamento";295.16;89
4355;"Prodotto 4255";"Abbigliamento";180.37;80
4356;"Prodotto 4256";"Libri";20.07;9
4357;"Prodotto 4257";"Libri";24.51;48
4358;"Prodotto 4258";"Elettronica";167.18;9
4359;"Prodotto 4259";"Libri";166.22;11
4360;"Prodotto 4260";"Libri";34.48;20
4361;"Prodotto 4261";"Libri";312.11;23
4362;"Prodotto 4262";"Elettronica";62.98;82
4363;"Prodotto 4263";"Libri";396.62;68
4364;"Prodotto 4264";"Elettronica";217.99;95
4365;"Prodotto 4265";"Libri";104.53;40
4366;"Prodotto 4266";"Abbigliamento";32.37;35
4367;"Prodotto 4267";"Libri";455.53;46
4368;"Prodotto 4268";"Libri";274.23;82
4369;"Prodotto 4269";"Libri";248.72;65
4370;"Prodotto 4270";"Libri";486.4;50
4371;"Prodotto 4271";"Abbigliamento";495.39;37
4372;"Prodotto 4272";"Abbigliamento";301.18;52
4373;"Prodotto 4273";"Abbigliamento";376.14;34
4374;"Prodotto 4274";"Elettronica";143.33;77
4375;"Prodotto 4275";"Abbigliamento";447.21;14
4376;"Prodotto 4276";"Libri";408.94;65
4377;"Prodotto 4277";"Elettronica";116.38;23
4378;"Prodotto 4278";"Abbigliamento";246.01;36
4379;"Prodotto 4279";"Abbigliamento";224.27;16
4380;"Prodotto 4280";"Elettronica";388.55;10
4381;"Prodotto 4281";"Elettronica";100.87;34
4382;"Prodotto 4282";"Libri";452.91;72
4383;"Prodotto 4283";"Abbigliamento";339.44;89
4384;"Prodotto 4284";"Libri";389.38;53
4385;"Prodotto 4285";"Abbigliamento";147.05;5
4386;"Prodotto 4286";"Abbigliamento";255.72;7
4387;"Prodotto 4287";"Libri";365.09;45
4388;"Prodotto 4288";"Abbigliamento";409.93;97
4389;"Prodotto 4289";"Elettronica";103.83;4
4390;"Prodotto 4290";"Abbigliamento";100.83;25
4391;"Prodotto 4291";"Abbigliamento";418.27;56
4392;"Prodotto 4292";"Abbigliamento";330.03;18
4393;"Prodotto 4293";"Libri";211.25;8
4394;"Prodotto 4294";"Abbigliamento";205.02;56
4395;"Prodotto 4295";"Libri";224.8;40
4396;"Prodotto 4296";"Libri";343.42;9
4397;"Prodotto 4297";"Elettronica";209.88;60
4398;"Prodotto 4298";"Elettronica";104.06;79
4399;"Prodotto 4299";"Libri";317.54;99
4400;"Prodotto 4300";"Libri";297.22;48
4401;"Prodotto 4301";"Elettronica";190.23;88
4402;"Prodotto 4302";"Libri";319.04;3
4403;"Prodotto 4303";"Elettronica";113.27;74
4404;"Prodotto 4304";"Libri";474.91;52
4405;"Prodotto 4305";"Libri";422.18;34
4406;"Prodotto 4306";"Libri";49.59;29
4407;"Prodotto 4307";"Abbigliamento";315.19;32
4408;"Prodotto 4308";"Elettronica";408.77;37
4409;"Prodotto 4309";"Elettronica";92.23;70
4410;"Prodotto 4310";"Abbigliamento";44.61;26
4411;"Prodotto 4311";"Abbigliamento";92.23;12
4412;"Prodotto 4312";"Libri";109.06;89
4413;"Prodotto 4313";"Abbigliamento";73.74;55
4414;"Prodotto 4314";"Elettronica";126.75;54
4415;"Prodotto 4315";"Abbigliamento";348.53;27
4416;"Prodotto 4316";"Elettronica";169.44;12
4417;"Prodotto 4317";"Elettronica";45.36;26
4418;"Prodotto 4318";"Abbigliamento";92.25;18
4419;"Prodotto 4319";"Libri";42.52;90
4420;"Prodotto 4320";"Abbigliamento";101.44;46
4421;"Prodotto 4321";"Elettronica";133.96;4
4422;"Prodotto 4322";"Elettronica";247.54;35
4423;"Prodotto 4323";"Elettronica";249.05;70
4424;"Prodotto 4324";"Libri";287.54;42
4425;"Prodotto 4325";"Libri";290.09;53
4426;"Prodotto 4326";"Abbigliamento";124.37;20
4427;"Prodotto 4327";"Elettronica";370.89;6
4428;"Prodotto 4328";"Libri";12.98;56
4429;"Prodotto 4329";"Abbigliamento";335.14;55
4430;"Prodotto 4330";"Libri";186.51;65
4431;"Prodotto 4331";"Elettronica";493.24;18
4432;"Prodotto 4332";"Libri";383.61;11
4433;"Prodotto 4333";"Abbigliamento";212.28;93
4434;"Prodotto 4334";"Elettronica";10.44;65
4435;"Prodotto 4335";"Abbigliamento";216.18;44
4436;"Prodotto 4336";"Elettronica";393.13;95
4437;"Prodotto 4337";"Elettronica";373.32;42
4438;"Prodotto 4338";"Libri";335.34;13
4439;"Prodotto 4339";"Abbigliamento";188.71;90
4440;"Prodotto 4340";"Libri";75.67;88
4441;"Prodotto 4341";"Elettronica";411.67;69
4442;"Prodotto 4342";"Libri";303.94;52
4443;"Prodotto 4343";"Abbigliamento";46.52;34
4444;"Prodotto 4344";"Elettronica";415.52;14
4445;"Prodotto 4345";"Libri";310.54;68
4446;"Prodotto 4346";"Libri";201.03;39
4447;"Prodotto 4347";"Libri";123.28;93
4448;"Prodotto 4348";"Abbigliamento";232.49;76
4449;"Prodotto 4349";"Abbigliamento";48.72;74
4450;"Prodotto 4350";"Abbigliamento";31.32;25
4451;"Prodotto 4351";"Elettronica";278.94;33
4452;"Prodotto 4352";"Libri";153.59;71
4453;"Prodotto 4353";"Abbigliamento";368.62;18
4454;"Prodotto 4354";"Elettronica";131.75;69
4455;"Prodotto 4355";"Libri";218.89;82
4456;"Prodotto 4356";"Abbigliamento";321.05;12
4457;"Prodotto 4357";"Libri";202.95;64
4458;"Prodotto 4358";"Libri";489.91;28
4459;"Prodotto 4359";"Libri";340.61;34
4460;"Prodotto 4360";"Libri";277.37;21
4461;"Prodotto 4361";"Elettronica";356.92;100
4462;"Prodotto 4362";"Elettronica";316.41;15
4463;"Prodotto 4363";"Elettronica";198.31;3
4464;"Prodotto 4364";"Libri";132.23;17
4465;"Prodotto 4365";"Abbigliamento";15.44;42
4466;"Prodotto 4366";"Libri";415.28;61
4467;"Prodotto 4367";"Elettronica";330.33;57
