"SpedizioneID";"MetodoSpedizione";"DataSpedizione";"StatusConsegna"
4074;"Posta Prioritaria";"2023-02-24 00:00:00";"In Consegna"
4075;"Corriere Express";"2023-11-17 00:00:00";"Consegna Riuscita"
4076;"Posta Prioritaria";"2023-12-28 00:00:00";"Consegna Riuscita"
4077;"Posta Prioritaria";"2023-12-30 00:00:00";"Consegna Riuscita"
4078;"Posta Prioritaria";"2023-09-29 00:00:00";"In Consegna"
4079;"Posta Prioritaria";"2023-11-23 00:00:00";"In Consegna"
4080;"Corriere Express";"2023-09-14 00:00:00";"Consegna Riuscita"
4081;"Corriere Express";"2023-07-29 00:00:00";"Consegna Riuscita"
4082;"Posta Prioritaria";"2023-01-21 00:00:00";"Consegna Riuscita"
4083;"Corriere Express";"2023-09-04 00:00:00";"In Consegna"
4084;"Corriere Express";"2023-08-21 00:00:00";"In Consegna"
4085;"Corriere Express";"2023-10-25 00:00:00";"In Consegna"
4086;"Corriere Express";"2023-07-10 00:00:00";"Consegna Riuscita"
4087;"Posta Prioritaria";"2023-01-14 00:00:00";"In Consegna"
4088;"Corriere Express";"2023-01-12 00:00:00";"Consegna Riuscita"
4089;"Posta Prioritaria";"2023-01-06 00:00:00";"In Consegna"
4090;"Posta Prioritaria";"2023-03-24 00:00:00";"Consegna Riuscita"
4091;"Corriere Express";"2023-04-19 00:00:00";"Consegna Riuscita"
4092;"Posta Prioritaria";"2023-06-17 00:00:00";"Consegna Riuscita"
4093;"Corriere Express";"2023-01-26 00:00:00";"In Consegna"
4094;"Corriere Express";"2023-09-02 00:00:00";"In Consegna"
4095;"Posta Prioritaria";"2023-01-20 00:00:00";"In Consegna"
4096;"Corriere Express";"2023-04-08 00:00:00";"In Consegna"
4097;"Posta Prioritaria";"2023-10-11 00:00:00";"Consegna Riuscita"
4098;"Posta Prioritaria";"2023-01-06 00:00:00";"Consegna Riuscita"
4099;"Posta Prioritaria";"2023-11-08 00:00:00";"Consegna Riuscita"
4100;"Posta Prioritaria";"2023-09-08 00:00:00";"In Consegna"
4101;"Corriere Express";"2023-05-25 00:00:00";"Consegna Riuscita"
4102;"Corriere Express";"2023-09-10 00:00:00";"Consegna Riuscita"
4103;"Corriere Express";"2023-08-19 00:00:00";"In Consegna"
4104;"Posta Prioritaria";"2023-04-14 00:00:00";"In Consegna"
4105;"Posta Prioritaria";"2023-09-29 00:00:00";"Consegna Riuscita"
4106;"Posta Prioritaria";"2024-01-01 00:00:00";"Consegna Riuscita"
4107;"Posta Prioritaria";"2023-01-17 00:00:00";"Consegna Riuscita"
4108;"Posta Prioritaria";"2023-08-26 00:00:00";"Consegna Riuscita"
4109;"Posta Prioritaria";"2023-02-27 00:00:00";"Consegna Riuscita"
4110;"Posta Prioritaria";"2023-07-10 00:00:00";"In Consegna"
4111;"Posta Prioritaria";"2023-04-17 00:00:00";"Consegna Riuscita"
4112;"Corriere Express";"2023-07-21 00:00:00";"Consegna Riuscita"
4113;"Corriere Express";"2023-11-26 00:00:00";"Consegna Riuscita"
4114;"Posta Prioritaria";"2023-07-08 00:00:00";"Consegna Riuscita"
4115;"Corriere Express";"2023-11-09 00:00:00";"In Consegna"
4116;"Corriere Express";"2023-01-11 00:00:00";"In Consegna"
4117;"Corriere Express";"2023-11-15 00:00:00";"In Consegna"
4118;"Posta Prioritaria";"2023-09-03 00:00:00";"In Consegna"
4119;"Posta Prioritaria";"2023-10-25 00:00:00";"In Consegna"
4120;"Posta Prioritaria";"2023-06-28 00:00:00";"Consegna Riuscita"
4121;"Posta Prioritaria";"2023-05-28 00:00:00";"In Consegna"
4122;"Posta Prioritaria";"2023-09-03 00:00:00";"Consegna Riuscita"
4123;"Corriere Express";"2023-07-23 00:00:00";"Consegna Riuscita"
4124;"Corriere Express";"2023-02-02 00:00:00";"In Consegna"
4125;"Corriere Express";"2023-12-25 00:00:00";"In Consegna"
4126;"Posta Prioritaria";"2023-09-10 00:00:00";"Consegna Riuscita"
4127;"Corriere Express";"2023-01-31 00:00:00";"In Consegna"
4128;"Posta Prioritaria";"2023-08-03 00:00:00";"In Consegna"
4129;"Corriere Express";"2023-08-24 00:00:00";"In Consegna"
4130;"Corriere Express";"2023-08-21 00:00:00";"In Consegna"
4131;"Posta Prioritaria";"2023-03-12 00:00:00";"In Consegna"
4132;"Posta Prioritaria";"2023-08-23 00:00:00";"In Consegna"
4133;"Corriere Express";"2023-05-03 00:00:00";"In Consegna"
4134;"Corriere Express";"2023-01-12 00:00:00";"In Consegna"
4135;"Corriere Express";"2023-11-01 00:00:00";"Consegna Riuscita"
4136;"Posta Prioritaria";"2023-02-20 00:00:00";"Consegna Riuscita"
4137;"Posta Prioritaria";"2023-12-19 00:00:00";"In Consegna"
4138;"Posta Prioritaria";"2023-06-22 00:00:00";"Consegna Riuscita"
4139;"Corriere Express";"2023-01-23 00:00:00";"In Consegna"
4140;"Posta Prioritaria";"2023-03-14 00:00:00";"Consegna Riuscita"
4141;"Posta Prioritaria";"2023-08-16 00:00:00";"In Consegna"
4142;"Posta Prioritaria";"2023-10-03 00:00:00";"In Consegna"
4143;"Posta Prioritaria";"2023-10-24 00:00:00";"In Consegna"
4144;"Corriere Express";"2023-04-18 00:00:00";"In Consegna"
4145;"Corriere Express";"2023-04-08 00:00:00";"Consegna Riuscita"
4146;"Corriere Express";"2023-08-19 00:00:00";"Consegna Riuscita"
4147;"Posta Prioritaria";"2023-05-05 00:00:00";"In Consegna"
4148;"Posta Prioritaria";"2023-05-12 00:00:00";"Consegna Riuscita"
4149;"Corriere Express";"2023-09-20 00:00:00";"In Consegna"
4150;"Corriere Express";"2023-06-08 00:00:00";"Consegna Riuscita"
4151;"Corriere Express";"2023-12-08 00:00:00";"In Consegna"
4152;"Corriere Express";"2023-06-04 00:00:00";"In Consegna"
4153;"Corriere Express";"2023-08-04 00:00:00";"Consegna Riuscita"
4154;"Corriere Express";"2023-07-16 00:00:00";"In Consegna"
4155;"Corriere Express";"2023-04-27 00:00:00";"In Consegna"
4156;"Corriere Express";"2023-12-08 00:00:00";"In Consegna"
4157;"Corriere Express";"2023-08-04 00:00:00";"Consegna Riuscita"
4158;"Corriere Express";"2023-06-21 00:00:00";"Consegna Riuscita"
4159;"Posta Prioritaria";"2023-11-16 00:00:00";"Consegna Riuscita"
4160;"Posta Prioritaria";"2023-07-26 00:00:00";"Consegna Riuscita"
4161;"Posta Prioritaria";"2023-04-17 00:00:00";"Consegna Riuscita"
4162;"Posta Prioritaria";"2023-08-13 00:00:00";"Consegna Riuscita"
4163;"Posta Prioritaria";"2023-07-18 00:00:00";"In Consegna"
4164;"Corriere Express";"2023-06-10 00:00:00";"In Consegna"
4165;"Corriere Express";"2023-04-25 00:00:00";"In Consegna"
4166;"Corriere Express";"2023-07-16 00:00:00";"Consegna Riuscita"
4167;"Corriere Express";"2023-01-20 00:00:00";"Consegna Riuscita"
4168;"Corriere Express";"2023-07-15 00:00:00";"In Consegna"
4169;"Corriere Express";"2023-03-01 00:00:00";"Consegna Riuscita"
4170;"Corriere Express";"2023-01-15 00:00:00";"In Consegna"
4171;"Posta Prioritaria";"2023-07-11 00:00:00";"In Consegna"
4172;"Corriere Express";"2023-10-25 00:00:00";"In Consegna"
4173;"Corriere Express";"2023-06-21 00:00:00";"Consegna Riuscita"
4174;"Corriere Express";"2023-11-12 00:00:00";"In Consegna"
4175;"Posta Prioritaria";"2023-08-11 00:00:00";"Consegna Riuscita"
4176;"Corriere Express";"2023-09-11 00:00:00";"Consegna Riuscita"
4177;"Corriere Express";"2023-10-07 00:00:00";"In Consegna"
4178;"Corriere Express";"2023-04-20 00:00:00";"Consegna Riuscita"
4179;"Corriere Express";"2023-08-13 00:00:00";"In Consegna"
4180;"Corriere Express";"2023-12-24 00:00:00";"Consegna Riuscita"
4181;"Posta Prioritaria";"2023-08-07 00:00:00";"In Consegna"
4182;"Posta Prioritaria";"2023-10-10 00:00:00";"Consegna Riuscita"
4183;"Corriere Express";"2023-09-14 00:00:00";"Consegna Riuscita"
4184;"Posta Prioritaria";"2023-12-18 00:00:00";"In Consegna"
4185;"Corriere Express";"2023-10-14 00:00:00";"In Consegna"
4186;"Corriere Express";"2023-11-24 00:00:00";"Consegna Riuscita"
4187;"Corriere Express";"2023-07-16 00:00:00";"Consegna Riuscita"
4188;"Posta Prioritaria";"2023-03-17 00:00:00";"In Consegna"
4189;"Posta Prioritaria";"2023-11-19 00:00:00";"Consegna Riuscita"
4190;"Corriere Express";"2023-02-03 00:00:00";"In Consegna"
4191;"Posta Prioritaria";"2023-10-21 00:00:00";"Consegna Riuscita"
4192;"Posta Prioritaria";"2023-04-16 00:00:00";"In Consegna"
4193;"Posta Prioritaria";"2023-12-29 00:00:00";"In Consegna"
4194;"Corriere Express";"2023-12-19 00:00:00";"Consegna Riuscita"
4195;"Posta Prioritaria";"2023-09-01 00:00:00";"In Consegna"
4196;"Corriere Express";"2023-05-17 00:00:00";"Consegna Riuscita"
4197;"Posta Prioritaria";"2023-05-05 00:00:00";"Consegna Riuscita"
4198;"Posta Prioritaria";"2023-11-26 00:00:00";"Consegna Riuscita"
4199;"Corriere Express";"2023-05-27 00:00:00";"Consegna Riuscita"
4200;"Corriere Express";"2023-03-26 00:00:00";"In Consegna"
4201;"Corriere Express";"2023-06-30 00:00:00";"Consegna Riuscita"
4202;"Posta Prioritaria";"2023-08-29 00:00:00";"In Consegna"
4203;"Posta Prioritaria";"2023-07-19 00:00:00";"In Consegna"
4204;"Corriere Express";"2023-09-21 00:00:00";"In Consegna"
4205;"Corriere Express";"2023-03-11 00:00:00";"In Consegna"
4206;"Corriere Express";"2023-06-28 00:00:00";"In Consegna"
4207;"Posta Prioritaria";"2023-03-06 00:00:00";"In Consegna"
4208;"Posta Prioritaria";"2023-05-12 00:00:00";"In Consegna"
4209;"Posta Prioritaria";"2023-06-27 00:00:00";"In Consegna"
4210;"Posta Prioritaria";"2023-06-15 00:00:00";"Consegna Riuscita"
4211;"Corriere Express";"2023-01-20 00:00:00";"In Consegna"
4212;"Corriere Express";"2023-02-19 00:00:00";"Consegna Riuscita"
4213;"Corriere Express";"2023-02-09 00:00:00";"In Consegna"
4214;"Corriere Express";"2023-12-07 00:00:00";"Consegna Riuscita"
4215;"Corriere Express";"2023-02-28 00:00:00";"Consegna Riuscita"
4216;"Corriere Express";"2023-03-08 00:00:00";"Consegna Riuscita"
4217;"Posta Prioritaria";"2023-02-09 00:00:00";"Consegna Riuscita"
4218;"Posta Prioritaria";"2023-09-27 00:00:00";"In Consegna"
4219;"Posta Prioritaria";"2023-01-10 00:00:00";"Consegna Riuscita"
4220;"Corriere Express";"2023-08-30 00:00:00";"In Consegna"
4221;"Corriere Express";"2023-04-05 00:00:00";"Consegna Riuscita"
4222;"Posta Prioritaria";"2023-11-06 00:00:00";"In Consegna"
4223;"Posta Prioritaria";"2023-01-26 00:00:00";"Consegna Riuscita"
4224;"Corriere Express";"2023-10-29 00:00:00";"Consegna Riuscita"
4225;"Posta Prioritaria";"2023-10-17 00:00:00";"Consegna Riuscita"
4226;"Corriere Express";"2023-03-23 00:00:00";"In Consegna"
4227;"Corriere Express";"2023-02-16 00:00:00";"In Consegna"
4228;"Posta Prioritaria";"2023-01-25 00:00:00";"In Consegna"
4229;"Posta Prioritaria";"2023-12-08 00:00:00";"In Consegna"
4230;"Posta Prioritaria";"2023-11-18 00:00:00";"In Consegna"
4231;"Corriere Express";"2023-08-23 00:00:00";"In Consegna"
4232;"Corriere Express";"2023-03-11 00:00:00";"Consegna Riuscita"
4233;"Posta Prioritaria";"2023-10-07 00:00:00";"In Consegna"
4234;"Posta Prioritaria";"2023-04-23 00:00:00";"In Consegna"
4235;"Posta Prioritaria";"2023-06-13 00:00:00";"In Consegna"
4236;"Corriere Express";"2023-10-11 00:00:00";"In Consegna"
4237;"Corriere Express";"2023-06-27 00:00:00";"In Consegna"
4238;"Posta Prioritaria";"2023-01-11 00:00:00";"In Consegna"
4239;"Posta Prioritaria";"2023-12-06 00:00:00";"Consegna Riuscita"
4240;"Posta Prioritaria";"2023-02-08 00:00:00";"Consegna Riuscita"
4241;"Corriere Express";"2023-02-15 00:00:00";"In Consegna"
4242;"Posta Prioritaria";"2023-09-21 00:00:00";"Consegna Riuscita"
4243;"Corriere Express";"2023-10-03 00:00:00";"In Consegna"
4244;"Corriere Express";"2023-08-08 00:00:00";"Consegna Riuscita"
4245;"Corriere Express";"2023-08-15 00:00:00";"In Consegna"
4246;"Corriere Express";"2023-10-25 00:00:00";"Consegna Riuscita"
4247;"Posta Prioritaria";"2023-10-18 00:00:00";"Consegna Riuscita"
4248;"Posta Prioritaria";"2023-11-05 00:00:00";"In Consegna"
4249;"Corriere Express";"2023-10-25 00:00:00";"In Consegna"
4250;"Corriere Express";"2023-06-19 00:00:00";"Consegna Riuscita"
4251;"Corriere Express";"2023-06-21 00:00:00";"In Consegna"
4252;"Corriere Express";"2023-07-13 00:00:00";"Consegna Riuscita"
4253;"Corriere Express";"2023-03-30 00:00:00";"In Consegna"
4254;"Posta Prioritaria";"2023-08-02 00:00:00";"Consegna Riuscita"
4255;"Corriere Express";"2023-05-05 00:00:00";"Consegna Riuscita"
4256;"Corriere Express";"2023-11-12 00:00:00";"Consegna Riuscita"
4257;"Corriere Express";"2023-04-07 00:00:00";"In Consegna"
4258;"Posta Prioritaria";"2023-01-15 00:00:00";"Consegna Riuscita"
4259;"Posta Prioritaria";"2023-03-10 00:00:00";"In Consegna"
4260;"Corriere Express";"2023-08-15 00:00:00";"In Consegna"
4261;"Corriere Express";"2023-06-16 00:00:00";"In Consegna"
4262;"Posta Prioritaria";"2023-06-30 00:00:00";"In Consegna"
4263;"Posta Prioritaria";"2023-04-11 00:00:00";"In Consegna"
4264;"Posta Prioritaria";"2023-04-18 00:00:00";"In Consegna"
4265;"Corriere Express";"2023-01-29 00:00:00";"Consegna Riuscita"
4266;"Posta Prioritaria";"2023-05-20 00:00:00";"In Consegna"
4267;"Posta Prioritaria";"2023-06-09 00:00:00";"In Consegna"
4268;"Corriere Express";"2023-11-07 00:00:00";"In Consegna"
4269;"Corriere Express";"2023-08-25 00:00:00";"Consegna Riuscita"
4270;"Corriere Express";"2023-02-27 00:00:00";"Consegna Riuscita"
4271;"Posta Prioritaria";"2023-11-27 00:00:00";"Consegna Riuscita"
4272;"Corriere Express";"2023-06-10 00:00:00";"Consegna Riuscita"
4273;"Posta Prioritaria";"2023-01-14 00:00:00";"Consegna Riuscita"
4274;"Corriere Express";"2023-01-03 00:00:00";"In Consegna"
4275;"Corriere Express";"2023-01-20 00:00:00";"Consegna Riuscita"
4276;"Posta Prioritaria";"2023-05-25 00:00:00";"Consegna Riuscita"
4277;"Posta Prioritaria";"2023-09-19 00:00:00";"In Consegna"
4278;"Posta Prioritaria";"2023-01-03 00:00:00";"In Consegna"
4279;"Posta Prioritaria";"2023-10-04 00:00:00";"Consegna Riuscita"
4280;"Corriere Express";"2023-06-08 00:00:00";"In Consegna"
4281;"Corriere Express";"2023-10-21 00:00:00";"In Consegna"
4282;"Posta Prioritaria";"2023-09-01 00:00:00";"In Consegna"
4283;"Posta Prioritaria";"2023-09-14 00:00:00";"Consegna Riuscita"
4284;"Posta Prioritaria";"2023-12-17 00:00:00";"In Consegna"
4285;"Posta Prioritaria";"2023-09-08 00:00:00";"Consegna Riuscita"
4286;"Corriere Express";"2023-01-13 00:00:00";"Consegna Riuscita"
4287;"Corriere Express";"2023-10-25 00:00:00";"Consegna Riuscita"
4288;"Posta Prioritaria";"2023-05-31 00:00:00";"Consegna Riuscita"
4289;"Posta Prioritaria";"2023-07-24 00:00:00";"Consegna Riuscita"
4290;"Corriere Express";"2023-10-26 00:00:00";"In Consegna"
4291;"Corriere Express";"2023-08-02 00:00:00";"In Consegna"
4292;"Corriere Express";"2023-11-30 00:00:00";"In Consegna"
4293;"Corriere Express";"2023-05-26 00:00:00";"Consegna Riuscita"
4294;"Corriere Express";"2023-12-24 00:00:00";"In Consegna"
4295;"Posta Prioritaria";"2023-04-29 00:00:00";"In Consegna"
4296;"Posta Prioritaria";"2023-03-07 00:00:00";"Consegna Riuscita"
4297;"Corriere Express";"2023-06-02 00:00:00";"In Consegna"
4298;"Corriere Express";"2023-04-21 00:00:00";"Consegna Riuscita"
4299;"Corriere Express";"2023-12-01 00:00:00";"In Consegna"
4300;"Posta Prioritaria";"2023-12-20 00:00:00";"In Consegna"
4301;"Posta Prioritaria";"2023-05-13 00:00:00";"In Consegna"
4302;"Posta Prioritaria";"2023-10-19 00:00:00";"In Consegna"
4303;"Corriere Express";"2023-03-22 00:00:00";"Consegna Riuscita"
4304;"Corriere Express";"2023-09-16 00:00:00";"In Consegna"
4305;"Posta Prioritaria";"2023-03-10 00:00:00";"In Consegna"
4306;"Corriere Express";"2023-12-23 00:00:00";"Consegna Riuscita"
4307;"Posta Prioritaria";"2023-03-16 00:00:00";"In Consegna"
4308;"Posta Prioritaria";"2023-10-19 00:00:00";"Consegna Riuscita"
4309;"Corriere Express";"2023-03-18 00:00:00";"Consegna Riuscita"
4310;"Corriere Express";"2023-09-15 00:00:00";"In Consegna"
4311;"Corriere Express";"2023-11-13 00:00:00";"In Consegna"
4312;"Corriere Express";"2023-05-15 00:00:00";"In Consegna"
4313;"Corriere Express";"2023-10-31 00:00:00";"In Consegna"
4314;"Posta Prioritaria";"2023-05-10 00:00:00";"Consegna Riuscita"
4315;"Posta Prioritaria";"2023-06-13 00:00:00";"In Consegna"
4316;"Posta Prioritaria";"2024-01-01 00:00:00";"In Consegna"
4317;"Corriere Express";"2023-12-08 00:00:00";"In Consegna"
4318;"Posta Prioritaria";"2023-04-15 00:00:00";"Consegna Riuscita"
4319;"Posta Prioritaria";"2023-05-07 00:00:00";"In Consegna"
4320;"Corriere Express";"2023-02-14 00:00:00";"In Consegna"
4321;"Posta Prioritaria";"2023-06-10 00:00:00";"Consegna Riuscita"
4322;"Posta Prioritaria";"2023-11-13 00:00:00";"Consegna Riuscita"
4323;"Corriere Express";"2023-07-12 00:00:00";"In Consegna"
4324;"Posta Prioritaria";"2023-09-18 00:00:00";"Consegna Riuscita"
4325;"Posta Prioritaria";"2023-06-18 00:00:00";"In Consegna"
4326;"Posta Prioritaria";"2023-03-12 00:00:00";"Consegna Riuscita"
4327;"Posta Prioritaria";"2023-05-13 00:00:00";"Consegna Riuscita"
4328;"Corriere Express";"2023-10-31 00:00:00";"In Consegna"
4329;"Corriere Express";"2023-05-13 00:00:00";"In Consegna"
4330;"Corriere Express";"2023-06-27 00:00:00";"In Consegna"
4331;"Corriere Express";"2023-04-02 00:00:00";"In Consegna"
4332;"Posta Prioritaria";"2023-12-18 00:00:00";"Consegna Riuscita"
4333;"Corriere Express";"2023-04-18 00:00:00";"In Consegna"
4334;"Corriere Express";"2023-04-09 00:00:00";"Consegna Riuscita"
4335;"Posta Prioritaria";"2023-01-25 00:00:00";"Consegna Riuscita"
4336;"Corriere Express";"2023-01-18 00:00:00";"In Consegna"
4337;"Posta Prioritaria";"2023-11-30 00:00:00";"Consegna Riuscita"
4338;"Corriere Express";"2023-07-23 00:00:00";"In Consegna"
4339;"Posta Prioritaria";"2023-08-31 00:00:00";"Consegna Riuscita"
4340;"Corriere Express";"2023-05-01 00:00:00";"In Consegna"
4341;"Corriere Express";"2023-05-17 00:00:00";"Consegna Riuscita"
4342;"Corriere Express";"2023-08-10 00:00:00";"In Consegna"
4343;"Corriere Express";"2023-08-07 00:00:00";"Consegna Riuscita"
4344;"Corriere Express";"2023-11-08 00:00:00";"Consegna Riuscita"
4345;"Posta Prioritaria";"2023-05-10 00:00:00";"In Consegna"
4346;"Posta Prioritaria";"2023-06-10 00:00:00";"In Consegna"
4347;"Corriere Express";"2023-08-05 00:00:00";"Consegna Riuscita"
4348;"Posta Prioritaria";"2023-10-25 00:00:00";"In Consegna"
4349;"Posta Prioritaria";"2023-10-25 00:00:00";"In Consegna"
4350;"Corriere Express";"2023-06-23 00:00:00";"Consegna Riuscita"
4351;"Posta Prioritaria";"2023-09-06 00:00:00";"In Consegna"
4352;"Posta Prioritaria";"2023-06-18 00:00:00";"In Consegna"
4353;"Posta Prioritaria";"2023-04-11 00:00:00";"Consegna Riuscita"
4354;"Corriere Express";"2024-01-01 00:00:00";"In Consegna"
4355;"Posta Prioritaria";"2023-06-11 00:00:00";"Consegna Riuscita"
4356;"Corriere Express";"2023-05-26 00:00:00";"Consegna Riuscita"
4357;"Corriere Express";"2023-07-31 00:00:00";"Consegna Riuscita"
4358;"Posta Prioritaria";"2023-04-01 00:00:00";"In Consegna"
4359;"Posta Prioritaria";"2023-02-22 00:00:00";"Consegna Riuscita"
4360;"Posta Prioritaria";"2023-03-17 00:00:00";"In Consegna"
4361;"Posta Prioritaria";"2023-08-30 00:00:00";"In Consegna"
4362;"Posta Prioritaria";"2023-09-04 00:00:00";"Consegna Riuscita"
4363;"Corriere Express";"2023-12-09 00:00:00";"In Consegna"
4364;"Corriere Express";"2023-03-25 00:00:00";"Consegna Riuscita"
4365;"Posta Prioritaria";"2023-02-25 00:00:00";"In Consegna"
4366;"Posta Prioritaria";"2023-05-01 00:00:00";"In Consegna"
4367;"Posta Prioritaria";"2023-02-25 00:00:00";"Consegna Riuscita"
4368;"Posta Prioritaria";"2023-01-09 00:00:00";"Consegna Riuscita"
4369;"Posta Prioritaria";"2023-09-23 00:00:00";"In Consegna"
4370;"Corriere Express";"2023-08-18 00:00:00";"In Consegna"
4371;"Posta Prioritaria";"2023-08-13 00:00:00";"In Consegna"
4372;"Corriere Express";"2023-07-22 00:00:00";"Consegna Riuscita"
4373;"Posta Prioritaria";"2023-04-03 00:00:00";"In Consegna"
4374;"Corriere Express";"2023-11-28 00:00:00";"In Consegna"
4375;"Posta Prioritaria";"2023-01-20 00:00:00";"Consegna Riuscita"
4376;"Corriere Express";"2023-07-28 00:00:00";"Consegna Riuscita"
4377;"Posta Prioritaria";"2023-11-23 00:00:00";"In Consegna"
4378;"Corriere Express";"2023-10-16 00:00:00";"Consegna Riuscita"
4379;"Posta Prioritaria";"2023-06-24 00:00:00";"In Consegna"
4380;"Corriere Express";"2023-09-25 00:00:00";"In Consegna"
4381;"Corriere Express";"2023-05-18 00:00:00";"Consegna Riuscita"
4382;"Corriere Express";"2023-10-29 00:00:00";"Consegna Riuscita"
4383;"Corriere Express";"2023-05-19 00:00:00";"In Consegna"
4384;"Posta Prioritaria";"2023-01-18 00:00:00";"Consegna Riuscita"
4385;"Posta Prioritaria";"2023-02-14 00:00:00";"Consegna Riuscita"
4386;"Corriere Express";"2023-03-12 00:00:00";"In Consegna"
4387;"Posta Prioritaria";"2023-02-21 00:00:00";"In Consegna"
4388;"Posta Prioritaria";"2023-10-29 00:00:00";"Consegna Riuscita"
4389;"Posta Prioritaria";"2023-12-01 00:00:00";"Consegna Riuscita"
4390;"Corriere Express";"2023-03-14 00:00:00";"In Consegna"
4391;"Posta Prioritaria";"2023-05-12 00:00:00";"In Consegna"
4392;"Corriere Express";"2023-10-04 00:00:00";"In Consegna"
4393;"Corriere Express";"2023-03-19 00:00:00";"Consegna Riuscita"
4394;"Corriere Express";"2023-11-02 00:00:00";"Consegna Riuscita"
4395;"Corriere Express";"2023-08-11 00:00:00";"In Consegna"
4396;"Corriere Express";"2023-08-21 00:00:00";"In Consegna"
4397;"Corriere Express";"2023-10-11 00:00:00";"Consegna Riuscita"
4398;"Posta Prioritaria";"2023-03-24 00:00:00";"In Consegna"
4399;"Corriere Express";"2023-03-24 00:00:00";"In Consegna"
4400;"Posta Prioritaria";"2023-12-14 00:00:00";"Consegna Riuscita"
4401;"Posta Prioritaria";"2023-07-08 00:00:00";"In Consegna"
4402;"Posta Prioritaria";"2023-12-26 00:00:00";"Consegna Riuscita"
4403;"Corriere Express";"2023-09-25 00:00:00";"Consegna Riuscita"
4404;"Posta Prioritaria";"2023-05-11 00:00:00";"Consegna Riuscita"
4405;"Corriere Express";"2023-04-09 00:00:00";"Consegna Riuscita"
4406;"Posta Prioritaria";"2023-04-13 00:00:00";"Consegna Riuscita"
4407;"Posta Prioritaria";"2023-09-11 00:00:00";"In Consegna"
4408;"Posta Prioritaria";"2023-03-07 00:00:00";"In Consegna"
4409;"Posta Prioritaria";"2023-05-02 00:00:00";"Consegna Riuscita"
4410;"Posta Prioritaria";"2023-04-07 00:00:00";"Consegna Riuscita"
4411;"Posta Prioritaria";"2023-08-27 00:00:00";"In Consegna"
4412;"Posta Prioritaria";"2023-09-23 00:00:00";"Consegna Riuscita"
4413;"Posta Prioritaria";"2023-05-06 00:00:00";"In Consegna"
4414;"Posta Prioritaria";"2023-05-13 00:00:00";"In Consegna"
4415;"Posta Prioritaria";"2023-04-22 00:00:00";"Consegna Riuscita"
4416;"Posta Prioritaria";"2023-06-03 00:00:00";"Consegna Riuscita"
4417;"Posta Prioritaria";"2023-01-17 00:00:00";"In Consegna"
4418;"Posta Prioritaria";"2023-04-24 00:00:00";"In Consegna"
4419;"Corriere Express";"2023-07-04 00:00:00";"Consegna Riuscita"
4420;"Corriere Express";"2023-06-28 00:00:00";"Consegna Riuscita"
4421;"Corriere Express";"2023-07-07 00:00:00";"In Consegna"
4422;"Posta Prioritaria";"2023-09-01 00:00:00";"In Consegna"
4423;"Posta Prioritaria";"2023-04-30 00:00:00";"Consegna Riuscita"
4424;"Corriere Express";"2023-09-13 00:00:00";"Consegna Riuscita"
4425;"Corriere Express";"2023-01-19 00:00:00";"In Consegna"
4426;"Corriere Express";"2023-08-21 00:00:00";"Consegna Riuscita"
4427;"Corriere Express";"2023-06-20 00:00:00";"In Consegna"
4428;"Posta Prioritaria";"2023-03-20 00:00:00";"Consegna Riuscita"
4429;"Posta Prioritaria";"2023-04-16 00:00:00";"Consegna Riuscita"
4430;"Corriere Express";"2023-07-19 00:00:00";"Consegna Riuscita"
4431;"Posta Prioritaria";"2023-03-18 00:00:00";"In Consegna"
4432;"Corriere Express";"2023-05-12 00:00:00";"Consegna Riuscita"
4433;"Corriere Express";"2023-08-20 00:00:00";"Consegna Riuscita"
4434;"Corriere Express";"2023-01-22 00:00:00";"Consegna Riuscita"
4435;"Posta Prioritaria";"2023-01-28 00:00:00";"In Consegna"
4436;"Corriere Express";"2023-04-08 00:00:00";"In Consegna"
4437;"Posta Prioritaria";"2023-05-03 00:00:00";"In Consegna"
4438;"Corriere Express";"2023-01-31 00:00:00";"Consegna Riuscita"
4439;"Corriere Express";"2023-09-18 00:00:00";"In Consegna"
4440;"Posta Prioritaria";"2023-09-16 00:00:00";"In Consegna"
4441;"Corriere Express";"2023-03-20 00:00:00";"Consegna Riuscita"
4442;"Posta Prioritaria";"2023-09-02 00:00:00";"In Consegna"
4443;"Posta Prioritaria";"2023-12-13 00:00:00";"In Consegna"
4444;"Corriere Express";"2023-06-29 00:00:00";"In Consegna"
4445;"Posta Prioritaria";"2023-04-10 00:00:00";"In Consegna"
4446;"Posta Prioritaria";"2023-12-17 00:00:00";"In Consegna"
4447;"Posta Prioritaria";"2023-08-04 00:00:00";"Consegna Riuscita"
4448;"Posta Prioritaria";"2023-12-14 00:00:00";"Consegna Riuscita"
4449;"Posta Prioritaria";"2023-03-06 00:00:00";"In Consegna"
4450;"Corriere Express";"2023-12-25 00:00:00";"In Consegna"
4451;"Posta Prioritaria";"2023-08-08 00:00:00";"Consegna Riuscita"
4452;"Posta Prioritaria";"2023-01-21 00:00:00";"Consegna Riuscita"
4453;"Posta Prioritaria";"2023-12-14 00:00:00";"In Consegna"
4454;"Posta Prioritaria";"2023-09-17 00:00:00";"Consegna Riuscita"
4455;"Corriere Express";"2023-09-22 00:00:00";"In Consegna"
4456;"Corriere Express";"2023-11-11 00:00:00";"Consegna Riuscita"
